id,title,primary_category,categories,disease_tags,task_tags,authors,session,cvpr_url,paper_url,github_url,code_url,project_url,demo_url,video_url,arxiv_url,slides_url,source_url,poster_image_url,thumbnail_url,abstract
37228,Prospective Dynamic 3D MRI Reconstruction via Latent-Space Motion Tracking from Single Measurement,MRI / MR,MRI / MR; Medical AI / General,Organs / Anatomy,Restoration / Reconstruction; Foundation / Adaptation; Federated / Continual / Generalization,Lixuan Chen; Zhongnan Liu; Jesse Hamilton; James M. Balter; Jeong Joon Park; Liyue Shen,Poster Session 1 & Exhibit Hall,https://cvpr.thecvf.com/virtual/2026/poster/37228,https://openaccess.thecvf.com/content/CVPR2026/html/Chen_Prospective_Dynamic_3D_MRI_Reconstruction_via_Latent-Space_Motion_Tracking_from_CVPR_2026_paper.html,,,,,,,,https://openreview.net/group?id=thecvf.com/CVPR/2026/Conference,https://cvpr.thecvf.com/media/PosterPDFs/CVPR%202026/37228.png,https://cvpr.thecvf.com/media/PosterPDFs/CVPR%202026/37228-thumb.png,"Prospective reconstruction is crucial in many clinical applications such as MRI-guided radiotherapy, which demands accurate image reconstruction and fast motion estimation from currently acquired measurements. However, prospective reconstruction remains challenging due to ultra-sparse sampling and stringent latency requirements. In this work, we propose PDMR, an Prospective Dynamic 3D MRI Reconstruction framework with latent-space motion tracking. Our core idea is to learn an efficient and generalizable latent manifold of motion fields offline, enabling rapid online adaptation for prospective reconstruction. Specifically, we parameterize the deformation vector fields (DVFs) on a low-dimensional manifold, effectively reducing the search space for fast online adaptation, and employ a tri-plane representation to achieve geometry-aware and memory-efficient encoding of 3D motion. Experiments on both XCAT digital phantoms and in-house abdominal MRI datasets demonstrate that PDMR achieves high-fidelity and temporally consistent reconstruction across multiple prospective scenarios (Immediate and After-2min), outperforming state-of-the-art retrospective and online methods. Our results suggest a promising pathway toward ultra-fast, motion-aware prospective MRI reconstruction in clinical practice."
36495,SHAPE: Structure-aware Hierarchical Unsupervised Domain Adaptation with Plausibility Evaluation for Medical Image Segmentation,MRI / MR,MRI / MR; CT / Tomography; Medical AI / General,Organs / Anatomy,Segmentation; Foundation / Adaptation,Linkuan Zhou; Yinghao Xia; Yufei Shen; Xiangyu Li; Wenjie Du; Cong Cong; leyi wei; Ran Su; Qiangguo Jin,Poster Session 5 & Exhibit Hall,https://cvpr.thecvf.com/virtual/2026/poster/36495,https://openaccess.thecvf.com/content/CVPR2026/html/Zhou_SHAPE_Structure-aware_Hierarchical_Unsupervised_Domain_Adaptation_with_Plausibility_Evaluation_for_CVPR_2026_paper.html,,,,,https://www.youtube-nocookie.com/embed/4Y3OLaeNn0Y,https://arxiv.org/abs/2603.21904,,https://openreview.net/group?id=thecvf.com/CVPR/2026/Conference,https://cvpr.thecvf.com/media/PosterPDFs/CVPR%202026/36495.png,https://cvpr.thecvf.com/media/PosterPDFs/CVPR%202026/36495-thumb.png,"Unsupervised Domain Adaptation (UDA) is essential for deploying medical segmentation models across diverse clinical environments. Existing methods are fundamentally limited, suffering from semantically unaware feature alignment that results in poor distributional fidelity and from pseudo-label validation that disregards global anatomical constraints, thus failing to prevent the formation of globally implausible structures. To address these issues, we propose SHAPE (**S**tructure-aware **H**ierarchical Unsupervised Domain **A**daptation with **P**lausibility **E**valuation), a framework that reframes adaptation towards global anatomical plausibility. Built on a DINOv3 foundation, its Hierarchical Feature Modulation (HFM) module first generates features with both high fidelity and class-awareness. This shifts the core challenge to robustly validating pseudo-labels. To augment conventional pixel-level validation, we introduce Hypergraph Plausibility Estimation (HPE), which leverages hypergraphs to assess the global anatomical plausibility that standard graphs cannot capture.This is complemented by Structural Anomaly Pruning (SAP) to purge remaining artifacts via cross-view stability.SHAPE significantly outperforms prior methods on cardiac and abdominal cross-modality benchmarks, achieving state-of-the-art average Dice scores of 90.08\% (MRI$\to$CT) and 78.51\% (CT$\to$MRI) on cardiac data, and 87.48\% (MRI$\to$CT) and 86.89\% (CT$\to$MRI) on abdominal data."
39772,Solving a Nonlinear Blind Inverse Problem for Tagged MRI with Physics and Deep Generative Priors,MRI / MR,MRI / MR,Organs / Anatomy,Generative / Diffusion,Zhangxing Bian; Shuwen Wei; Samuel W. Remedios; Junyu Chen; Aaron Carass; Blake E. Dewey; Jerry L Prince,Poster Session 6,https://cvpr.thecvf.com/virtual/2026/poster/39772,https://openaccess.thecvf.com/content/CVPR2026/html/Bian_Solving_a_Nonlinear_Blind_Inverse_Problem_for_Tagged_MRI_with_CVPR_2026_paper.html,,,,,https://www.youtube-nocookie.com/embed/NC5aeuQ1rKg,https://arxiv.org/abs/2603.00882,,https://openreview.net/group?id=thecvf.com/CVPR/2026/Conference,https://cvpr.thecvf.com/media/PosterPDFs/CVPR%202026/39772.png,https://cvpr.thecvf.com/media/PosterPDFs/CVPR%202026/39772-thumb.png,"Tagged MRI enables tracking internal tissue motion non-invasively. It encodes motion by modulating anatomy with periodic tags, which deforms along with tissue. However, the entanglement between anatomy, tags and motion poses significant challenges on post processing. Existence of tags and imaging blur hinders downstream tasks such as segmenting anatomy. Tag fading, due to T1-relaxation, disrupts brightness constancy assumption for motion tracking. For decades, these challenges are handled in isolation and sub-optimally. In contrast, we introduce a blind and nonlinear inverse framework for tagged MRI that, for the first time, unifies these tasks: anatomical image recovery, high-resolution cine image synthesis, and motion estimation. At its core, the synergy of MR physics and generative priors enables us to blindly estimate the unknown forward imaging models, high-resolution underlying anatomy, while simultaneously tracking 3D diffeomorphic Lagrangian motion over time. Experiments on tagged brain MRI demonstrate that our approach yields high-resolution anatomy images, cine images, and more accurate motion than specialized methods."
36954,Uni-Encoder Meets Multi-Encoders: Representation Before Fusion for Brain Tumor Segmentation with Missing Modalities,MRI / MR,MRI / MR; Medical AI / General,Cancer / Tumor / Lesion; Organs / Anatomy,Segmentation,Peibo Song; Xiaotian Xue; Jinshuo Zhang; zihao wang; Jinhua liu; Shujun Fu; Fangxun Bao; Si Yong Yeo,Poster Session 3 & Exhibit Hall,https://cvpr.thecvf.com/virtual/2026/poster/36954,https://openaccess.thecvf.com/content/CVPR2026/html/Song_Uni-Encoder_Meets_Multi-Encoders_Representation_Before_Fusion_for_Brain_Tumor_Segmentation_CVPR_2026_paper.html,,,,,,https://arxiv.org/abs/2604.22177,,https://openreview.net/group?id=thecvf.com/CVPR/2026/Conference,https://cvpr.thecvf.com/media/PosterPDFs/CVPR%202026/36954.png,https://cvpr.thecvf.com/media/PosterPDFs/CVPR%202026/36954-thumb.png,"Multimodal MRI offers complementary information for brain tumor segmentation, but clinical scans often lack one or more modalities, which degrades segmentation performance. In this paper, we propose UniME (Uni-Encoder Meets Multi-Encoders), a two-stage heterogeneous method for brain tumor segmentation with missing modalities that reconciles the trade-offs among fine- grained structure capture, cross-modal complementarity modeling, and effective exploitation of available modalities. The key idea is to decouple representation learning from segmentation via a two-stage heterogeneous architecture. Stage 1 pretrains a single ViT Uni-Encoder with masked image modeling to establish a unified representation robust to missing modalities. Stage 2 adds modality-specific CNN Multi-Encoders to extract high-resolution, multi-scale, fine-grained features. We fuse these features with the global representation to produce precise segmentations. Experiments on BraTS 2023 and BraTS 2024 show that UniME outperforms previous methods for brain tumor segmentation with missing modalities. Code will be released."
38473,Virtual Full-stack Scanning of Brain MRI via Imputing Any Quantised Code,MRI / MR,MRI / MR; Medical AI / General,Organs / Anatomy,Restoration / Reconstruction,Yicheng Wu; Tao Song; Zhonghua Wu; Jin Ye; Zongyuan Ge; Wenjia Bai; Zhaolin Chen; Jianfei Cai,Poster Session 3 & Exhibit Hall,https://cvpr.thecvf.com/virtual/2026/poster/38473,https://openaccess.thecvf.com/content/CVPR2026/html/Wu_Virtual_Full-stack_Scanning_of_Brain_MRI_via_Imputing_Any_Quantised_CVPR_2026_paper.html,https://github.com/ycwu1997/CodeBrain,https://github.com/ycwu1997/CodeBrain,https://github.com/ycwu1997/CodeBrain,,https://www.youtube-nocookie.com/embed/oHKOVApCouk,https://arxiv.org/abs/2501.18328,https://cvpr.thecvf.com/media/cvpr-2026/Slides/38473_Bv2IkSb.pdf,https://openreview.net/group?id=thecvf.com/CVPR/2026/Conference,https://cvpr.thecvf.com/media/PosterPDFs/CVPR%202026/38473.png,https://cvpr.thecvf.com/media/PosterPDFs/CVPR%202026/38473-thumb.png,"Magnetic resonance imaging (MRI) is a powerful and versatile imaging technique, offering a wide spectrum of information about the anatomy by employing different acquisition modalities. However, in the clinical workflow, it is impractical to collect all relevant modalities due to the scan time and cost constraints. Virtual full-stack scanning aims to impute missing MRI modalities from available but incomplete acquisitions, offering a cost-efficient solution to enhance data completeness and clinical usability. Existing imputation methods often depend on global conditioning or modality-specific designs, which limit their generalisability across patient cohorts and imaging protocols. To address these limitations, we propose CodeBrain, a unified framework that reformulates various ``any-to-any'' imputation tasks as a region-level full-stack code prediction problem. CodeBrain adopts a two-stage pipeline: (1) it learns the compact representation of a complete MRI modality set by encoding it into scalar-quantised codes at the region level, enabling high-fidelity image reconstruction after decoding these codes along with modality-agnostic common features; (2) it trains a projection encoder to predict the full-stack code map from incomplete modalities via a grading-based design for diverse imputation scenarios. Extensive experiments on two public brain MRI datasets, i.e., IXI and BraTS 2023, demonstrate that CodeBrain consistently outperforms state-of-the-art methods, establishing a new benchmark for unified brain MRI imputation and enabling virtual full-stack scanning.Code will be released."
38048,Virtual Nodes Guided Dynamic Graph Neural Network for Brain Tumor Segmentation with Missing Modalities,MRI / MR,MRI / MR,Cancer / Tumor / Lesion; Organs / Anatomy,Segmentation,Sha Tao; Jiao PAN; Yu Guo; Chao Yao,Poster Session 6,https://cvpr.thecvf.com/virtual/2026/poster/38048,https://openaccess.thecvf.com/content/CVPR2026/html/Tao_Virtual_Nodes_Guided_Dynamic_Graph_Neural_Network_for_Brain_Tumor_CVPR_2026_paper.html,,,,,https://www.youtube-nocookie.com/embed/oBxp1sjjJzA,https://arxiv.org/abs/2605.16880,,https://openreview.net/group?id=thecvf.com/CVPR/2026/Conference,https://cvpr.thecvf.com/media/PosterPDFs/CVPR%202026/38048.png,https://cvpr.thecvf.com/media/PosterPDFs/CVPR%202026/38048-thumb.png,"Multimodal magnetic resonance imaging (MRI) is crucial for brain tumor segmentation, with many methods leveraging its four key modalities to capture complementary information for effective sub-region analysis. However, the absence of several modalities is very common in practice, leading to severe performance degradation in existing full-modality segmentation methods. Limited by the structured data model, recent works often adopt a multi-stage training strategy for full-modality and missing-modality scenarios, which increases training costs and inadequately addresses the interference of miss. In this work, we propose a graph-based one-stage framework for robust brain tumor segmentation with missing modalities. Specifically, we introduce modality-specific virtual nodes that serve as supplementary information sources to compensate for missing modalities. To enhance model robustness against arbitrary modality combinations, we leverage the inherent flexibility of graph networks to devise a dynamic connection strategy. This mechanism dynamically adjusts the adjacency matrix based on modality availability, preserving beneficial information flow while mitigating interference effects caused by missing modalities. Furthermore, we enhance the graph network through heterogeneous weight matrices, enhancing its adaptability to multimodal scenarios. Extensive experiments on the BRATS-2018 and BRATS-2020 datasets demonstrate that our method outperforms the state-of-the-art methods on almost all subsets of incomplete modalities."
41023,Volumetrically Consistent Implicit Atlas Learning via Neural Diffeomorphic Flow for Placenta MRI,MRI / MR,MRI / MR; Pathology / Microscopy / Cells; Medical AI / General,,,,Findings Poster Session 2,https://cvpr.thecvf.com/virtual/2026/poster/41023,,,,,,,,,,,,
37454,VoxTell: Free-Text Promptable Universal 3D Medical Image Segmentation,MRI / MR,MRI / MR; CT / Tomography; PET / Nuclear Medicine; 3D / Volumetric Medical Imaging; Medical AI / General,Organs / Anatomy,Segmentation; Medical VLM / VQA / Reasoning,Maximilian Rokuss; Moritz Langenberg; Yannick Kirchhoff; Fabian Isensee; Benjamin Hamm; Constantin Ulrich; Sebastian Regnery; Lukas Bauer; Efthimios Katsigiannopulos; Tobias Norajitra; Klaus Maier-Hein,Poster Session 6,https://cvpr.thecvf.com/virtual/2026/poster/37454,https://openaccess.thecvf.com/content/CVPR2026/html/Rokuss_VoxTell_Free-Text_Promptable_Universal_3D_Medical_Image_Segmentation_CVPR_2026_paper.html,https://github.com/MIC-DKFZ/VoxTell,https://github.com/MIC-DKFZ/VoxTell,https://github.com/MIC-DKFZ/VoxTell,,https://www.youtube-nocookie.com/embed/enF-YrdY-mI,,,https://openreview.net/group?id=thecvf.com/CVPR/2026/Conference,https://cvpr.thecvf.com/media/PosterPDFs/CVPR%202026/37454.png,https://cvpr.thecvf.com/media/PosterPDFs/CVPR%202026/37454-thumb.png,"We introduce *VoxTell*, a vision–language model for text-prompted volumetric medical image segmentation. It maps free-form descriptions, from single words to full clinical sentences, to 3D masks. Trained on 62K+ CT, MRI, and PET volumes spanning 1K+ anatomical and pathological classes, VoxTell uses multi-stage vision–language fusion across decoder layers to align textual and visual features at multiple scales. It achieves state-of-the-art zero-shot performance across modalities on unseen datasets, excelling on familiar concepts while generalizing to related unseen classes. Extensive experiments further demonstrate strong cross-modality transfer, robustness to linguistic variations and clinical language, as well as accurate instance-specific segmentation from real-world text. Code and model will be published at: www.github.com/anonymous"
37344,D2T2 - Multimodal Automated Planning for Brachytherapy,Mammography / Breast,Mammography / Breast; Medical AI / General,,,Lance C. Moore; Aranyo Mitra; Ryan Truong; Karoline Kallis; Kelly Kisling; Sandra M. Meyers; Nuno Vasconcelos,Poster Session 6,https://cvpr.thecvf.com/virtual/2026/poster/37344,https://openaccess.thecvf.com/content/CVPR2026/html/Moore_D2T2_-_Multimodal_Automated_Planning_for_Brachytherapy_CVPR_2026_paper.html,https://github.com/UCSD-Health-QUIVER/D2T2,https://github.com/UCSD-Health-QUIVER/D2T2,https://github.com/UCSD-Health-QUIVER/D2T2,,https://www.youtube-nocookie.com/embed/TAcxI1204cw,,,https://openreview.net/group?id=thecvf.com/CVPR/2026/Conference,https://cvpr.thecvf.com/media/PosterPDFs/CVPR%202026/37344.png,https://cvpr.thecvf.com/media/PosterPDFs/CVPR%202026/37344-thumb.png,"Brachytherapy is a complex radiation oncology problem that requires the simultaneous prediction of radiation dose, which is used for treatment planning, and a set of machine parameters, known as dwell times, used for treatment delivery. We propose Direct Dwell Time Transformer ($\textbf{D2T2}$), the first deep learning architecture that directly predicts dwell times during dose prediction. $\textbf{D2T2}$ is a two stage model, where the first stage predicts a vector of dwell times and the second implements the physical model of radiation delivery, namely a linear combination of radiation dose kernels. Besides the the automatic prediction of dwell times, this has the benefit of constraining the model to make physically plausible dose predictions, when trained end-to-end.  To enhance this training, we also propose a new loss function, denoted as the gamma loss, based on the prediction of the gamma index, which is the gold standard of dose comparisons. This is implemented by training a model to predict the latter using a synthetic dataset of  groundtruth and predicted dose pairs. We train $\textbf{D2T2}$ on a large dataset of $\sim$5,000 clinical brachytherapy plans---the largest such dataset to date---spanning gynecological, breast, and other treatment sites. Results demonstrate that $\textbf{D2T2}$ outperforms existing methods in both accuracy and speed. Notably, $\textbf{D2T2}$ produces deliverable plans and physically valid dose distributions in a single forward pass, for any application of brachytherapy, hours faster than manual planning and minutes faster than more recent automated methods."
38951,LUMINA: A Multi-Vendor Mammography Benchmark with Energy Harmonization Protocol,Mammography / Breast,Mammography / Breast; Pathology / Microscopy / Cells; Medical AI / General,Cancer / Tumor / Lesion,Detection / Diagnosis,Hongyi Pan; Gorkem Durak; Halil Ertugrul Aktas; Andrea M. Bejar; Baver Tutun; Emre Uysal; Ezgi Bülbül; Mehmet Faith Dogan; Berrin Erok; Berna Yildirim; Sukru Mehmet Erturk; Ulas Bagci,Poster Session 5 & Exhibit Hall,https://cvpr.thecvf.com/virtual/2026/poster/38951,https://openaccess.thecvf.com/content/CVPR2026/html/Pan_LUMINA_A_Multi-Vendor_Mammography_Benchmark_with_Energy_Harmonization_Protocol_CVPR_2026_paper.html,,,,,https://www.youtube-nocookie.com/embed/rtUfsZegJCM,https://arxiv.org/abs/2603.14644,,https://openreview.net/group?id=thecvf.com/CVPR/2026/Conference,https://cvpr.thecvf.com/media/PosterPDFs/CVPR%202026/38951.png,https://cvpr.thecvf.com/media/PosterPDFs/CVPR%202026/38951-thumb.png,"Publicly available full-field digital mammography (FFDM) datasets remain limited in size, clinical labels, and vendor diversity, which hinders the training of robust models. We present \textbf{LUMINA}, a curated, multi-vendor FFDM dataset that explicitly encodes acquisition energy and vendor metadata to expose clinically relevant appearance shifts that current benchmarks overlook. This innovative resource comprises 1824 images from 468 patients (960 benign, 864 malignant) with pathology-confirmed outcomes, BI-RADS assessments, and breast-density annotations. LUMINA spans six acquisition systems and both high- and low-energy styles, exposing vendor- and energy-driven appearance shifts. To reduce cross‑vendor/energy drift while preserving lesion morphology, we introduce a \textit{foreground‑only}, pixel‑space alignment (“energy harmonization”) that aligns each image to a low‑energy reference style, leaving the zero‑valued background unchanged. By benchmarking modern CNN and transformer baselines on three clinically meaningful tasks—diagnosis (benign vs. malignant), BI‑RADS risk grouping, and density—we unify single‑vs‑two‑view evaluation and show that two‑view models consistently outperform single‑view; in our benchmark, EfficientNet‑B0 ($512^2$) attains AUC 93.61\% for diagnosis, and Swin‑T yields the best macro‑AUC 89.10\% for density. Harmonization improves AUC/ACC across backbones and yields more focal Grad‑CAM localization around suspicious regions. Being a richly annotated resource, LUMINA thus provides (a) a vendor‑diverse, energy‑labeled benchmark and (b) a model‑agnostic harmonization protocol that together catalyze reliable, deployable mammography AI."
41047,Meta-CDMTransNet: Cross-Domain Multi-Scale Transformer Meta-Learning Framework for Few-Shot Breast Histopathological Image Classification,Mammography / Breast,Mammography / Breast; Pathology / Microscopy / Cells; Medical AI / General,,,,Findings Poster Session 2,https://cvpr.thecvf.com/virtual/2026/poster/41047,,,,,,,,,,,,
41242,A Single Pixel is All You Need: Weakly Supervised Medical Image Segmentation using Discrete Denoising Diffusion Models,Medical AI / General,Medical AI / General,,Segmentation; Restoration / Reconstruction; Generative / Diffusion,,Findings Poster Session 3,https://cvpr.thecvf.com/virtual/2026/poster/41242,,,,,,,,,,,,
39101,AD-GBC: Anisotropic Granular-Ball Skip-Connection Refiner for UNet-Based Medical Image Segmentation,Medical AI / General,Medical AI / General,,Segmentation,Xiya Shen; Qinglin Zhao; Li Feng,Poster Session 1 & Exhibit Hall,https://cvpr.thecvf.com/virtual/2026/poster/39101,https://openaccess.thecvf.com/content/CVPR2026/html/Shen_AD-GBC_Anisotropic_Granular-Ball_Skip-Connection_Refiner_for_UNet-Based_Medical_Image_Segmentation_CVPR_2026_paper.html,,,,,https://www.youtube-nocookie.com/embed/CJhTDcusilI,,,https://openreview.net/group?id=thecvf.com/CVPR/2026/Conference,https://cvpr.thecvf.com/media/PosterPDFs/CVPR%202026/39101.png,https://cvpr.thecvf.com/media/PosterPDFs/CVPR%202026/39101-thumb.png,"Prototype or region-attention modules have recently improved medical image segmentation but still suffer from two fundamental limitations: 1) they represent each semantic concept as a point or isotropic region, failing to capture the inherently anisotropic geometry of real feature distributions; and 2) many rely on non-differentiable clustering or one-way kernel weighting, which restricts their ability to form coherent region-level representations. We address these issues with the Anisotropic Differentiable Granular-Ball (AD-GBC) module, which generalizes prototypes into learnable geometric regions parameterized by a center and an anisotropic vector scale. AD-GBC aggregates local features into region-level semantics and redistributes the refined representation back to pixels in a fully differentiable manner, enabling geometry-aware refinement within modern UNet-style architectures.  Two geometric regularizers, a Wasserstein-based diversity loss and a radius–dispersion consistency loss, prevent center collapse and encourage stable, well-formed region geometry.AD-GBC yields consistent improvements across four widely used medical segmentation benchmarks (BUSI, GlaS, CVC-ClinicDB, ISIC17) when integrated into two strong backbones (Rolling-UNet and U-KAN), demonstrating that the proposed geometric region formulation generalizes well across different imaging conditions."
41354,Adaptive Reinforcement for Open-ended Medical Reasoning via Semantic-Guided Reward Collapse Mitigation,Medical AI / General,Medical AI / General,,Medical VLM / VQA / Reasoning,,Findings Poster Session 3,https://cvpr.thecvf.com/virtual/2026/poster/41354,,,,,,,,,,,,
41420,Analyzing and Enhancing Visual Learning in LLM-based Radiology Report Generation,Medical AI / General,Medical AI / General,,Generative / Diffusion,,Findings Poster Session 3,https://cvpr.thecvf.com/virtual/2026/poster/41420,,,,,,,,,,,,
39058,Annotation-Efficient Coreset Selection for Context-dependent Segmentation,Medical AI / General,Medical AI / General,Cancer / Tumor / Lesion,Segmentation; Restoration / Reconstruction,jin zhang; Zhe Cao; Biwen Yang; Ruiheng Zhang,Poster Session 3 & Exhibit Hall,https://cvpr.thecvf.com/virtual/2026/poster/39058,https://openaccess.thecvf.com/content/CVPR2026/html/Zhang_Annotation-Efficient_Coreset_Selection_for_Context-dependent_Segmentation_CVPR_2026_paper.html,,,,,,,,https://openreview.net/group?id=thecvf.com/CVPR/2026/Conference,https://cvpr.thecvf.com/media/PosterPDFs/CVPR%202026/39058.png,https://cvpr.thecvf.com/media/PosterPDFs/CVPR%202026/39058-thumb.png,"Context-dependent (CD) tasks demand the model to have advanced visual understanding ability, such as recognizing camouflaged objects and medical lesions. Current CD methods rely heavily on pixel-level annotated training sets, neglecting issues from redundant samples and the high annotation costs. In this paper, we address the pruning needs of CD datasets, focusing on selecting the most valuable samples for labeling and training using weak annotations. To achieve this, we decompose CD coreset selection into two steps: sample evaluation and coreset selection, proposing corresponding solutions: points-based optimal transport and a maximum distance entropy strategy. Specifically, we formulate sample evaluation as an optimal transport problem between foreground and background distributions, designing a foreground destruction-reconstruction process based on points to compute transport costs and score samples. For samples of varying importance, our selection strategy balances coreset coverage and diversity. We validate our method on six CD tasks, achieving 1\% accuracy loss relative to full training under a 40\% pruning rate."
38311,BackSplit: The Importance of Sub-dividing the Background in Biomedical Lesion Segmentation,Medical AI / General,Medical AI / General,Cancer / Tumor / Lesion; Organs / Anatomy,Segmentation,Rachit Saluja; Asli Cihangir; Ruining Deng; Johannes C. Paetzold; Fengbei Liu; Mert Sabuncu,Poster Session 2 & Exhibit Hall w/ Coffee Break,https://cvpr.thecvf.com/virtual/2026/poster/38311,https://openaccess.thecvf.com/content/CVPR2026/html/Saluja_BackSplit_The_Importance_of_Sub-dividing_the_Background_in_Biomedical_Lesion_CVPR_2026_paper.html,,,,,,https://arxiv.org/abs/2511.19394,,https://openreview.net/group?id=thecvf.com/CVPR/2026/Conference,https://cvpr.thecvf.com/media/PosterPDFs/CVPR%202026/38311.png,https://cvpr.thecvf.com/media/PosterPDFs/CVPR%202026/38311-thumb.png,"Segmenting small lesions in medical images remains notoriously difficult. Most prior work tackles this challenge by either designing better architectures, loss functions, or data augmentation schemes; and collecting more labeled data. We take a different view, arguing that part of the problem lies in how the background is modeled. Common lesion segmentation collapses all non-lesion pixels into a single “background” class, ignoring the rich anatomical context in which lesions appear. In reality, the background is highly heterogeneous—composed of tissues, organs, and other structures that can now be labeled manually or inferred automatically using existing segmentation models.In this paper, we argue that training with fine-grained labels that sub-divide the background class, which we call BackSplit, is a simple yet powerful paradigm that can offer a significant performance boost without increasing inference costs. From an information theoretic standpoint, we prove that BackSplit increases the expected Fisher Information relative to conventional binary training, leading to tighter asymptotic bounds and more stable optimization. With extensive experiments across multiple datasets and architectures, we empirically show that BackSplit consistently boosts small-lesion segmentation performance, even when auxiliary labels are generated automatically using pretrained segmentation models. Additionally, we demonstrate that auxiliary labels derived from interactive segmentation frameworks exhibit the same beneficial effect, demonstrating its robustness, simplicity, and broad applicability."
38292,BiomedCCPL: Causal Conditional Prompt Learning for Biomedical Vision-Language Models,Medical AI / General,Medical AI / General,,Detection / Diagnosis; Medical VLM / VQA / Reasoning; Generative / Diffusion; Federated / Continual / Generalization,Xueliang Cui; Juncai Zhang; Jiacheng Hou; Dan Lu; Hao Zhang; Ruxin Wang,Poster Session 6,https://cvpr.thecvf.com/virtual/2026/poster/38292,https://openaccess.thecvf.com/content/CVPR2026/html/Cui_BiomedCCPL_Causal_Conditional_Prompt_Learning_for_Biomedical_Vision-Language_Models_CVPR_2026_paper.html,,,,,https://www.youtube-nocookie.com/embed/wiNrWi1InSs,,,https://openreview.net/group?id=thecvf.com/CVPR/2026/Conference,https://cvpr.thecvf.com/media/PosterPDFs/CVPR%202026/38292.png,https://cvpr.thecvf.com/media/PosterPDFs/CVPR%202026/38292-thumb.png,"Vision-language models (VLMs) have demonstrated strong potential for adapting to downstream biomedical tasks with limited training samples. However, their generalization to unseen classes within the same dataset remains limited, as the image–text alignment semantics often rely on spurious cues present in seen classes that do not transfer.To tackle this, we propose $\textbf{BiomedCCPL (Causal Conditional Prompt Learning)}$, a framework that uses VGAP (Visual Grounder with Adaptive Prototype) to generate image-conditional prompts from multi-scale adaptive prototypes and employs SCD (Synergistic Causal Disentanglement) to regularize the generation of image-conditional prompts.Guided by insights from a causal analysis of generalization to unseen classes, SCD leverages multiple synergistic learning objectives to perform front-door adjustment, ensuring that the dynamically generated image-conditional prompts focus on underlying diagnostic image features shared across seen and unseen classes.Experiments on 11 datasets across 9 modalities demonstrate that BiomedCCPL effectively enhances the model's data efficiency and generalization ability.In particular, on the Base-to-Novel task, BiomedCCPL achieves an average HM of 79.98\%, surpassing the previous state-of-the-art by 6.45\%."
41196,BiomedHELIX : HiErarchical-Local Interaction eXploration for Biomedical Vision-Language Models,Medical AI / General,Medical AI / General,,Medical VLM / VQA / Reasoning,,Findings Poster Session 3,https://cvpr.thecvf.com/virtual/2026/poster/41196,,,,,,,,,,,,
38806,BiOTPrompt: Bidirectional Optimal Transport Guided Prompting for Disease Evolution-aware Radiology Report Generation,Medical AI / General,Medical AI / General,,Detection / Diagnosis; Medical VLM / VQA / Reasoning; Generative / Diffusion,Tengfei Liu; Yijian Fan; Boyue Wang; Yongli Hu; Mingjie Li; Jinghua Li; Junbin Gao; Xiaojun Chang; Zhihui Li; Baocai Yin,Poster Session 2 & Exhibit Hall w/ Coffee Break,https://cvpr.thecvf.com/virtual/2026/poster/38806,https://openaccess.thecvf.com/content/CVPR2026/html/Liu_BiOTPrompt_Bidirectional_Optimal_Transport_Guided_Prompting_for_Disease_Evolution-aware_Radiology_CVPR_2026_paper.html,,,,,https://www.youtube-nocookie.com/embed/zU8winZCkTk,,,https://openreview.net/group?id=thecvf.com/CVPR/2026/Conference,https://cvpr.thecvf.com/media/PosterPDFs/CVPR%202026/38806.png,https://cvpr.thecvf.com/media/PosterPDFs/CVPR%202026/38806-thumb.png,"Radiology report generation (RRG) aims to automatically describe medical images via free-text reports. In clinical practice, comparing current and prior chest X-rays is essential for assessing disease progression, motivating the development of longitudinal RRG methods. However, most existing approaches often struggle to capture fine-grained temporal changes, as they often rely on unidirectional alignments or static reasoning pipelines, overlooking the bidirectional and asymmetric nature of disease evolution. To tackle these challenges, we propose BiOTPrompt, a novel framework for disease evolution-aware radiology report generation, which introduces a Bidirectional Optimal Transport (BiOT) mechanism to explicitly model progression dynamics between historical and current chest X-rays. By analyzing the asymmetry between bidirectional transport plans, BiOTPrompt can identify newly emerged and resolved regions, which are then used to construct dynamic prompts that guide large language models (LLMs) in generating clinically relevant diagnostic reports. Furthermore, we incorporate a vision-language consistency constraint to ensure alignment between visual evidence and textual descriptions, mitigating hallucinations and enhancing factual correctness. Extensive experiments on the Longitudinal-MIMIC dataset demonstrate that BiOTPrompt achieves state-of-the-art performance in both language metrics and clinical relevance, setting a new standard for longitudinal radiology report generation."
